,id,imdb_id,title,nconst,ordering,category,job,characters,primaryTitle,originalTitle,titleType,year,startYear,isAdult,runtimeMinutes,genres,averageRating,numVotes,directors,writers
0,11035730,tt35922832,Ozzy: No Escape from Now,nm0005285,1,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
1,11035730,tt35922832,Ozzy: No Escape from Now,nm3353159,2,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
2,11035730,tt35922832,Ozzy: No Escape from Now,nm0002150,3,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
3,11035730,tt35922832,Ozzy: No Escape from Now,nm0651769,4,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
4,11035730,tt35922832,Ozzy: No Escape from Now,nm0807650,5,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
5,11035730,tt35922832,Ozzy: No Escape from Now,nm0943711,6,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
6,11035730,tt35922832,Ozzy: No Escape from Now,nm0444665,7,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
7,11035730,tt35922832,Ozzy: No Escape from Now,nm0570884,8,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
8,11035730,tt35922832,Ozzy: No Escape from Now,nm0874235,9,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
9,11035730,tt35922832,Ozzy: No Escape from Now,nm0409546,10,self,,"[""Self""]",Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
10,11035730,tt35922832,Ozzy: No Escape from Now,nm0018771,11,director,,,Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
11,11035730,tt35922832,Ozzy: No Escape from Now,nm8086285,12,composer,composer,,Ozzy Osbourne: No Escape from Now,Ozzy Osbourne: No Escape from Now,movie,2025,,0,,['Documentary'],,,['nm0018771'],[]
12,1535445,tt9218128,Gladiator II,nm8958770,1,actor,,"[""Lucius""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
13,1535445,tt9218128,Gladiator II,nm0000243,2,actor,,"[""Macrinus""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
14,1535445,tt9218128,Gladiator II,nm0050959,3,actor,,"[""General Acacius""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
15,1535445,tt9218128,Gladiator II,nm0001567,4,actress,,"[""Lucilla""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
16,1535445,tt9218128,Gladiator II,nm4806449,5,actor,,"[""Emperor Geta""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
17,1535445,tt9218128,Gladiator II,nm9538520,6,actor,,"[""Emperor Caracalla""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
18,1535445,tt9218128,Gladiator II,nm2443797,7,actor,,"[""Viggo""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
19,1535445,tt9218128,Gladiator II,nm0001394,8,actor,,"[""Gracchus""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
20,1535445,tt9218128,Gladiator II,nm0579795,9,actor,,"[""Jugurtha""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
21,1535445,tt9218128,Gladiator II,nm0524240,10,actor,,"[""Master of Ceremonies""]",Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
22,1535445,tt9218128,Gladiator II,nm0000631,11,director,,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
23,1535445,tt9218128,Gladiator II,nm0291905,12,writer,characters created by,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
24,1535445,tt9218128,Gladiator II,nm0185976,13,writer,story,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
25,1535445,tt9218128,Gladiator II,nm0769227,14,writer,story,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
26,1535445,tt9218128,Gladiator II,nm0279651,15,producer,producer,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
27,1535445,tt9218128,Gladiator II,nm0291905,16,producer,producer,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
28,1535445,tt9218128,Gladiator II,nm2165590,17,producer,producer,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
29,1535445,tt9218128,Gladiator II,nm0000631,18,producer,producer,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
30,1535445,tt9218128,Gladiator II,nm0004581,19,composer,,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
31,1535445,tt9218128,Gladiator II,nm0558822,20,cinematographer,director of photography,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
32,1535445,tt9218128,Gladiator II,nm0720433,21,editor,,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
33,1535445,tt9218128,Gladiator II,nm0800943,22,editor,,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
34,1535445,tt9218128,Gladiator II,nm0722371,23,casting_director,,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
35,1535445,tt9218128,Gladiator II,nm0561480,24,production_designer,,,Gladiator II,Gladiator II,movie,2024,2024,0,148,"['Action', 'Adventure', 'Drama']",6.5,272412,['nm0000631'],"['nm0291905', 'nm0185976', 'nm0769227']"
36,1437213,tt1745960,Top Gun: Maverick,nm0000129,1,actor,,"[""Capt. Pete 'Maverick' Mitchell""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
37,1437213,tt1745960,Top Gun: Maverick,nm0000124,2,actress,,"[""Penny Benjamin""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
38,1437213,tt1745960,Top Gun: Maverick,nm1886602,3,actor,,"[""Lt. Bradley 'Rooster' Bradshaw""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
39,1437213,tt1745960,Top Gun: Maverick,nm0000174,4,actor,,"[""Adm. Tom 'Iceman' Kazansky""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
40,1437213,tt1745960,Top Gun: Maverick,nm1506981,5,actor,,"[""CWO4 Bernie 'Hondo' Coleman""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
41,1437213,tt1745960,Top Gun: Maverick,nm0358316,6,actor,,"[""Adm. Beau 'Cyclone' Simpson""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
42,1437213,tt1745960,Top Gun: Maverick,nm0663174,7,actor,,"[""Adm. Solomon 'Warlock' Bates""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
43,1437213,tt1745960,Top Gun: Maverick,nm4834815,8,actress,,"[""Lt. Natasha 'Phoenix' Trace""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
44,1437213,tt1745960,Top Gun: Maverick,nm5730649,9,actor,,"[""Lt. Robert 'Bob' Floyd""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
45,1437213,tt1745960,Top Gun: Maverick,nm1337350,10,actor,,"[""Lt. Reuben 'Payback' Fitch""]",Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
46,1437213,tt1745960,Top Gun: Maverick,nm2676052,11,director,director,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
47,1437213,tt1745960,Top Gun: Maverick,nm0143596,12,writer,based on characters created by,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
48,1437213,tt1745960,Top Gun: Maverick,nm0258390,13,writer,based on characters created by,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
49,1437213,tt1745960,Top Gun: Maverick,nm0185976,14,writer,story by,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
50,1437213,tt1745960,Top Gun: Maverick,nm1098479,15,writer,story by,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
51,1437213,tt1745960,Top Gun: Maverick,nm0000988,16,producer,producer,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
52,1437213,tt1745960,Top Gun: Maverick,nm0000129,17,producer,producer,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
53,1437213,tt1745960,Top Gun: Maverick,nm1911103,18,producer,producer,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
54,1437213,tt1745960,Top Gun: Maverick,nm0003160,19,producer,producer,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
55,1437213,tt1745960,Top Gun: Maverick,nm0266536,20,composer,composer,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
56,1437213,tt1745960,Top Gun: Maverick,nm3078932,21,composer,composer,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
57,1437213,tt1745960,Top Gun: Maverick,nm0001877,22,composer,composer,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
58,1437213,tt1745960,Top Gun: Maverick,nm0592073,23,cinematographer,director of photography,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
59,1437213,tt1745960,Top Gun: Maverick,nm0357835,24,editor,film editor,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
60,1437213,tt1745960,Top Gun: Maverick,nm0150522,25,casting_director,casting_director,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
61,1437213,tt1745960,Top Gun: Maverick,nm0385546,26,production_designer,,,Top Gun: Maverick,Top Gun: Maverick,movie,2022,2022,0,130,"['Action', 'Drama']",8.2,802254,['nm2676052'],"['nm0143596', 'nm0258390', 'nm0185976', 'nm1098479', 'nm0472567', 'nm2545235', 'nm0003160']"
62,1856741,tt14260836,Better Man,nm0005560,1,actor,,"[""Robbie Williams""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
63,1856741,tt14260836,Better Man,nm5956650,2,actor,,"[""Robbie Williams""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
64,1856741,tt14260836,Better Man,nm0671487,3,actor,,"[""Peter""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
65,1856741,tt14260836,Better Man,nm0824102,4,actress,,"[""Betty""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
66,1856741,tt14260836,Better Man,nm2078666,5,actress,,"[""Janet""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
67,1856741,tt14260836,Better Man,nm9090098,6,actor,,"[""Nate""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
68,1856741,tt14260836,Better Man,nm0380632,7,actor,,"[""Nigel Martin Smith""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
69,1856741,tt14260836,Better Man,nm5682224,8,actress,,"[""Nicole Appleton""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
70,1856741,tt14260836,Better Man,nm0118983,9,actor,,"[""Guy Chambers""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
71,1856741,tt14260836,Better Man,nm12547815,10,actor,,"[""Gary Barlow""]",Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
72,1856741,tt14260836,Better Man,nm1243905,11,director,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
73,1856741,tt14260836,Better Man,nm0005560,12,writer,based on the life story by,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
74,1856741,tt14260836,Better Man,nm2352568,13,writer,written by,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
75,1856741,tt14260836,Better Man,nm2555314,14,writer,written by,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
76,1856741,tt14260836,Better Man,nm1243905,15,writer,written by,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
77,1856741,tt14260836,Better Man,nm0192984,16,producer,producer,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
78,1856741,tt14260836,Better Man,nm0198467,17,producer,producer,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
79,1856741,tt14260836,Better Man,nm1243905,18,producer,producer,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
80,1856741,tt14260836,Better Man,nm13070247,19,producer,producer,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
81,1856741,tt14260836,Better Man,nm4987904,20,composer,composer,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
82,1856741,tt14260836,Better Man,nm0933377,21,cinematographer,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
83,1856741,tt14260836,Better Man,nm0175438,22,editor,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
84,1856741,tt14260836,Better Man,nm6036625,23,editor,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
85,1856741,tt14260836,Better Man,nm0343846,24,editor,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
86,1856741,tt14260836,Better Man,nm0809059,25,editor,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
87,1856741,tt14260836,Better Man,nm0235675,26,casting_director,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
88,1856741,tt14260836,Better Man,nm2655032,27,casting_director,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
89,1856741,tt14260836,Better Man,nm0854351,28,casting_director,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
90,1856741,tt14260836,Better Man,nm3419390,29,production_designer,,,Better Man,Better Man,movie,2024,2024,0,135,"['Biography', 'Fantasy', 'Music']",7.5,39052,['nm1243905'],"['nm0005560', 'nm2352568', 'nm2555314', 'nm1243905']"
91,1583908,tt9764362,The Menu,nm0000146,1,actor,,"[""Chef Slowik""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
92,1583908,tt9764362,The Menu,nm5896355,2,actress,,"[""Margot""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
93,1583908,tt9764362,The Menu,nm0396558,3,actor,,"[""Tyler""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
94,1583908,tt9764362,The Menu,nm2186865,4,actress,,"[""Elsa""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
95,1583908,tt9764362,The Menu,nm0005216,5,actress,,"[""Lillian""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
96,1583908,tt9764362,The Menu,nm0011882,6,actor,,"[""Ted""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
97,1583908,tt9764362,The Menu,nm0000491,7,actor,,"[""Movie Star""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
98,1583908,tt9764362,The Menu,nm2948025,8,actress,,"[""Felicity""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
99,1583908,tt9764362,The Menu,nm0083714,9,actor,,"[""Richard""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
100,1583908,tt9764362,The Menu,nm0509937,10,actress,,"[""Anne""]",The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
101,1583908,tt9764362,The Menu,nm0617042,11,director,director,,The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
102,1583908,tt9764362,The Menu,nm2219721,12,writer,written by,,The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
103,1583908,tt9764362,The Menu,nm4301557,13,writer,written by,,The Menu,The Menu,movie,2022,2022,0,107,"['Comedy', 'Horror', 'Thriller']",7.2,469715,['nm0617042'],"['nm2219721', 'nm4301557']"
