,id,imdb_id,title,primaryTitle,originalTitle,titleType,year,startYear,isAdult,runtimeMinutes,genres,averageRating,numVotes,directors,writers
145,1368765,tt1104001,TRON: Legacy,Tron: Legacy,Tron: Legacy,movie,2010,2010,0,125,"['Action', 'Adventure', 'Sci-Fi']",6.8,376890,['nm2676052'],"['nm0457736', 'nm0395271', 'nm0460206', 'nm1600872', 'nm0513974', 'nm0531381']"
146,1347464,tt0286106,Signs,Signs,Signs,movie,2002,2002,0,106,"['Drama', 'Mystery', 'Sci-Fi']",6.8,406914,['nm0796117'],['nm0796117']
147,1274508,tt0477347,Night at the Museum,Night at the Museum,Night at the Museum,movie,2006,2006,0,108,"['Adventure', 'Comedy', 'Family']",6.5,399853,['nm0506613'],"['nm0304830', 'nm0502073', 'nm2025683']"
148,1270646,tt0368891,National Treasure,National Treasure,National Treasure,movie,2004,2004,0,131,"['Action', 'Adventure', 'Mystery']",6.9,371440,['nm0005509'],"['nm0467942', 'nm0926727', 'nm0926729', 'nm0043233', 'nm1469874']"
149,1258009,tt3521164,Moana,Moana,Moana,movie,2016,2016,0,107,"['Adventure', 'Animation', 'Comedy']",7.6,426943,"['nm0166256', 'nm0615780', 'nm2320658', 'nm0930261']","['nm1158544', 'nm0166256', 'nm0615780', 'nm0930261', 'nm2320658', 'nm0962596', 'nm3764118', 'nm3764493']"
150,1129895,tt0120667,Fantastic Four,Fantastic Four,Fantastic Four,movie,2005,2005,0,106,"['Action', 'Adventure', 'Fantasy']",5.7,368471,['nm1103162'],"['nm0004111', 'nm0289833', 'nm0498278', 'nm0456158']"
151,121902,tt1014759,Alice in Wonderland,Alice in Wonderland,Alice in Wonderland,movie,2010,2010,0,108,"['Adventure', 'Family', 'Fantasy']",6.4,460869,['nm0000318'],"['nm0941314', 'nm0140902']"
152,1394565,tt1979388,The Good Dinosaur,The Good Dinosaur,The Good Dinosaur,movie,2015,2015,0,93,"['Action', 'Adventure', 'Animation']",6.7,136404,['nm0812307'],"['nm0677037', 'nm0812307', 'nm4402755', 'nm0498834', 'nm1626375', 'nm0373282', 'nm2937122']"
153,1308081,tt0473075,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time,movie,2010,2010,0,116,"['Action', 'Adventure', 'Fantasy']",6.5,314224,['nm0001565'],"['nm0945026', 'nm1215164', 'nm0076166', 'nm0575338']"
154,1274510,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,movie,2014,2014,0,98,"['Adventure', 'Comedy', 'Family']",6.2,145404,['nm0506613'],"['nm1115862', 'nm1911349', 'nm0295296', 'nm0502073', 'nm0304830']"
155,1249968,tt2097298,"McFarland, USA","McFarland, USA","McFarland, USA",movie,2015,2015,0,129,"['Biography', 'Drama', 'Sport']",7.4,45442,['nm0138927'],"['nm1480450', 'nm0319619', 'nm0860184']"
156,1185071,tt2180411,Into the Woods,Into the Woods,Into the Woods,movie,2014,2014,0,125,"['Adventure', 'Comedy', 'Drama']",5.9,152245,['nm0551128'],"['nm0487567', 'nm0814227']"
157,1176755,tt0438097,Ice Age: The Meltdown,Ice Age: The Meltdown,Ice Age: The Meltdown,movie,2006,2006,0,91,"['Adventure', 'Animation', 'Comedy']",6.8,312200,['nm0757858'],"['nm0310087', 'nm0841532', 'nm2186362', 'nm5022110']"
158,1176754,tt1080016,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,Ice Age: Dawn of the Dinosaurs,movie,2009,2009,0,94,"['Adventure', 'Animation', 'Comedy']",6.9,280120,"['nm0757858', 'nm0862211']","['nm0073850', 'nm0010004', 'nm0718514', 'nm3229505', 'nm3508936']"
159,1129901,tt0432283,Fantastic Mr. Fox,Fantastic Mr. Fox,Fantastic Mr. Fox,movie,2009,2009,0,87,"['Adventure', 'Animation', 'Comedy']",7.9,294615,['nm0027572'],"['nm0001094', 'nm0027572', 'nm0000876']"
160,1129883,tt0486576,Fantastic Four: Rise of the Silver Surfer,Fantastic Four: Rise of the Silver Surfer,4: Rise of the Silver Surfer,movie,2007,2007,0,92,"['Action', 'Adventure', 'Fantasy']",5.6,294742,['nm1103162'],"['nm0668309', 'nm0004111', 'nm0877273', 'nm0498278', 'nm0456158']"
161,168105,tt3606752,Cars 3,Cars 3,Cars 3,movie,2017,2017,0,102,"['Adventure', 'Animation', 'Comedy']",6.7,142851,['nm0270263'],"['nm0270263', 'nm0703078', 'nm0687937', 'nm1139293', 'nm1195697', 'nm0677037', 'nm0723692']"
