,id,imdb_id,title,primaryTitle,originalTitle,titleType,year,startYear,isAdult,runtimeMinutes,genres,averageRating,numVotes,directors,writers
124,178972,tt0159365,Cold Mountain,Cold Mountain,Cold Mountain,movie,2003,2003,0,154,"['Adventure', 'Drama', 'Romance']",7.2,161663,['nm0005237'],"['nm0292565', 'nm0005237']"
125,128082,tt0357413,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,Anchorman: The Legend of Ron Burgundy,movie,2004,2004,0,94,['Comedy'],7.1,394122,['nm0570912'],"['nm0002071', 'nm0570912']"
126,1620509,tt12718300,"Confess, Fletch","Confess, Fletch","Confess, Fletch",movie,2022,2022,0,98,"['Comedy', 'Crime', 'Mystery']",6.4,26351,['nm0609549'],"['nm0567780', 'nm0609549', 'nm2859316']"
127,1381783,tt0355295,The Brothers Grimm,The Brothers Grimm,The Brothers Grimm,movie,2005,2005,0,118,"['Action', 'Adventure', 'Comedy']",5.9,129703,['nm0000416'],['nm0472567']
128,1335438,tt0795461,Scary Movie 5,Scary Movie V,Scary Movie 5,movie,2013,2013,0,86,['Comedy'],3.6,81274,"['nm0002700', 'nm0001878']","['nm0001878', 'nm0698493', 'nm0915465', 'nm0005541', 'nm0424688', 'nm0064556', 'nm0294997', 'nm0783536']"
129,1335437,tt0362120,Scary Movie 4,Scary Movie 4,Scary Movie 4,movie,2006,2006,0,83,['Comedy'],5.1,135453,['nm0001878'],"['nm0563301', 'nm0000720', 'nm0698493', 'nm0915465', 'nm0005541', 'nm0424688', 'nm0064556', 'nm0294997', 'nm0783536']"
130,1318167,tt0421239,Red Eye,Red Eye,Red Eye,movie,2005,2005,0,85,['Thriller'],6.4,162124,['nm0000127'],"['nm0255296', 'nm1929257']"
131,1295165,tt1778304,Paranormal Activity 3,Paranormal Activity 3,Paranormal Activity 3,movie,2011,2011,0,83,"['Horror', 'Mystery', 'Thriller']",5.8,102838,"['nm1160962', 'nm1413364']","['nm0484907', 'nm2305431']"
132,1252063,tt0119654,Men in Black,Men in Black,Men in Black,movie,1997,1997,0,98,"['Action', 'Adventure', 'Comedy']",7.3,647795,['nm0001756'],"['nm0192384', 'nm0004412']"
133,1161573,tt0113277,Heat,Heat,Heat,movie,1995,1995,0,170,"['Action', 'Crime', 'Drama']",8.3,772734,['nm0000520'],['nm0000520']
134,147843,tt0442933,Beowulf,Beowulf,Beowulf,movie,2007,2007,0,115,"['Action', 'Adventure', 'Animation']",6.3,178165,['nm0000709'],"['nm0301274', 'nm0000812', 'nm1511619']"
135,1257214,tt0117060,Mission: Impossible,Mission: Impossible,Mission: Impossible,movie,1996,1996,0,110,"['Action', 'Adventure', 'Thriller']",7.2,505958,['nm0000361'],"['nm0312367', 'nm0462895', 'nm0001873', 'nm0001801']"
136,145380,tt1559547,Beautiful Creatures,Beautiful Creatures,Beautiful Creatures,movie,2013,2013,0,124,"['Drama', 'Fantasy', 'Romance']",6.1,92565,['nm0481418'],"['nm0481418', 'nm3721581', 'nm0831130']"
137,125804,tt0144084,American Psycho,American Psycho,American Psycho,movie,2000,2000,0,102,"['Crime', 'Drama', 'Horror']",7.6,797694,['nm0366004'],"['nm0254735', 'nm0366004', 'nm0877587']"
138,1144747,tt0119177,Gattaca,Gattaca,Gattaca,movie,1997,1997,0,106,"['Drama', 'Sci-Fi', 'Thriller']",7.7,339506,['nm0629272'],['nm0629272']
139,1482795,tt0402022,Æon Flux,Æon Flux,Æon Flux,movie,2005,2005,0,93,"['Action', 'Adventure', 'Sci-Fi']",5.4,135709,['nm0476201'],"['nm0006534', 'nm0542062', 'nm0161285']"
140,1439255,tt1399103,Transformers: Dark of the Moon,Transformers: Dark of the Moon,Transformers: Dark of the Moon,movie,2011,2011,0,154,"['Action', 'Adventure', 'Comedy']",6.2,448178,['nm0000881'],['nm0472567']
141,1421902,tt0164184,The Sum of All Fears,The Sum of All Fears,The Sum of All Fears,movie,2002,2002,0,124,"['Action', 'Drama', 'Thriller']",6.5,131046,['nm0004675'],"['nm0002007', 'nm0001921', 'nm0002417']"
142,1420688,tt0345950,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,The SpongeBob SquarePants Movie,movie,2004,2004,0,87,"['Adventure', 'Animation', 'Comedy']",7.2,109329,"['nm0384864', 'nm0651706']","['nm0238757', 'nm0384722', 'nm0384864', 'nm0651692', 'nm0819711', 'nm1196684']"
143,1406327,tt0368008,The Manchurian Candidate,The Manchurian Candidate,The Manchurian Candidate,movie,2004,2004,0,129,"['Drama', 'Mystery', 'Sci-Fi']",6.6,121271,['nm0001129'],"['nm0174410', 'nm0043480', 'nm0002417', 'nm1212988']"
144,1257218,tt0120755,Mission: Impossible II,Mission: Impossible II,Mission: Impossible II,movie,2000,2000,0,123,"['Action', 'Adventure', 'Thriller']",6.1,404769,['nm0000247'],"['nm0312367', 'nm0601822', 'nm0103804', 'nm0001801']"
145,1384823,tt0298814,The Core,The Core,The Core,movie,2003,2003,0,135,"['Action', 'Adventure', 'Sci-Fi']",5.5,113042,['nm0000750'],"['nm0493548', 'nm0736966']"
146,1351115,tt0162661,Sleepy Hollow,Sleepy Hollow,Sleepy Hollow,movie,1999,1999,0,105,"['Fantasy', 'Horror', 'Mystery']",7.3,403436,['nm0000318'],"['nm0410331', 'nm0944892', 'nm0001825']"
147,1336403,tt0117571,Scream,Scream,Scream,movie,1996,1996,0,111,"['Horror', 'Mystery']",7.4,424747,['nm0000127'],['nm0932078']
148,1128402,tt0119094,Face/Off,Face/Off,Face/Off,movie,1997,1997,0,138,"['Action', 'Crime', 'Sci-Fi']",7.3,418442,['nm0000247'],"['nm0108273', 'nm0171718']"
149,187567,tt5657846,Daddy's Home 2,Daddy's Home 2,Daddy's Home 2,movie,2017,2017,0,100,['Comedy'],6.0,89449,['nm1890845'],"['nm1890845', 'nm1898234', 'nm0122602']"
150,1140725,tt0116367,From Dusk Till Dawn,From Dusk Till Dawn,From Dusk Till Dawn,movie,1996,1996,0,108,"['Action', 'Crime', 'Horror']",7.2,360371,['nm0001675'],"['nm0476071', 'nm0000233']"
151,1675841,tt8521778,Bob Marley: One Love,Bob Marley: One Love,Bob Marley: One Love,movie,2024,2024,0,107,"['Biography', 'Drama', 'Music']",6.2,36593,['nm3232264'],"['nm1010540', 'nm1248193', 'nm1598140', 'nm3232264']"
152,157540,tt0118749,Boogie Nights,Boogie Nights,Boogie Nights,movie,1997,1997,0,155,['Drama'],7.9,294571,['nm0000759'],['nm0000759']
153,1422547,tt0134119,The Talented Mr. Ripley,The Talented Mr. Ripley,The Talented Mr. Ripley,movie,1999,1999,0,139,"['Crime', 'Drama', 'Thriller']",7.4,264365,['nm0005237'],"['nm0383604', 'nm0005237']"
154,1307873,tt0117381,Primal Fear,Primal Fear,Primal Fear,movie,1996,1996,0,129,"['Crime', 'Drama', 'Mystery']",7.7,269503,['nm0387706'],"['nm0225942', 'nm0787399', 'nm0081189']"
155,1295166,tt2109184,Paranormal Activity 4,Paranormal Activity 4,Paranormal Activity 4,movie,2012,2012,0,88,"['Horror', 'Mystery']",4.7,72660,"['nm1160962', 'nm1413364']","['nm0484907', 'nm1739039', 'nm2305431']"
156,1295163,tt1536044,Paranormal Activity 2,Paranormal Activity 2,Paranormal Activity 2,movie,2010,2010,0,91,"['Horror', 'Mystery']",5.7,113524,['nm0931095'],"['nm0675219', 'nm0484907', 'nm2317082', 'nm2305431']"
157,1268394,tt0457510,Nacho Libre,Nacho Libre,Nacho Libre,movie,2006,2006,0,92,"['Comedy', 'Family', 'Sport']",5.9,99654,['nm0381478'],"['nm0381478', 'nm1415801', 'nm0925234']"
158,123880,tt0164334,Along Came a Spider,Along Came a Spider,Along Came a Spider,movie,2001,2001,0,104,"['Crime', 'Drama', 'Mystery']",6.4,100308,['nm0848414'],"['nm0666248', 'nm0609031']"
159,123615,tt0181875,Almost Famous,Almost Famous,Almost Famous,movie,2000,2000,0,122,"['Adventure', 'Comedy', 'Drama']",7.9,308026,['nm0001081'],['nm0001081']
160,1420573,tt0416236,The Spiderwick Chronicles,The Spiderwick Chronicles,The Spiderwick Chronicles,movie,2008,2008,0,96,"['Action', 'Adventure', 'Drama']",6.5,107056,['nm0914132'],"['nm0456732', 'nm1183854', 'nm0000626', 'nm1650403', 'nm1649488']"
161,1356151,tt0158983,"South Park: Bigger, Longer & Uncut","South Park: Bigger, Longer & Uncut","South Park: Bigger, Longer & Uncut",movie,1999,1999,0,81,"['Animation', 'Comedy', 'Fantasy']",7.7,222020,['nm0005295'],"['nm0005295', 'nm0001778', 'nm0103702']"
162,1356695,tt0371246,Spanglish,Spanglish,Spanglish,movie,2004,2004,0,131,"['Comedy', 'Drama', 'Romance']",6.4,91506,['nm0000985'],['nm0000985']
163,1242402,tt0252076,Maid in Manhattan,Maid in Manhattan,Maid in Manhattan,movie,2002,2002,0,105,"['Comedy', 'Drama', 'Romance']",5.4,100567,['nm0911061'],"['nm0000455', 'nm0905458']"
164,1169960,tt0498353,Hostel: Part II,Hostel: Part II,Hostel: Part II,movie,2007,2007,0,94,['Horror'],5.5,100227,['nm0744834'],['nm0744834']
165,1336407,tt0120082,Scream 2,Scream 2,Scream 2,movie,1997,1997,0,120,"['Horror', 'Mystery']",6.3,226012,['nm0000127'],['nm0932078']
166,178266,tt0112697,Clueless,Clueless,Clueless,movie,1995,1995,0,97,"['Comedy', 'Romance']",6.9,269033,['nm0002132'],['nm0002132']
167,168374,tt0795351,Case 39,Case 39,Case 39,movie,2009,2009,0,109,"['Horror', 'Mystery', 'Thriller']",6.2,97514,['nm0023355'],['nm1242522']
168,144030,tt0103772,Basic Instinct,Basic Instinct,Basic Instinct,movie,1992,1992,0,127,"['Drama', 'Mystery', 'Romance']",7.1,236072,['nm0000682'],['nm0000390']
169,1437211,tt0092099,Top Gun,Top Gun,Top Gun,movie,1986,1986,0,109,"['Action', 'Drama']",7.0,536668,['nm0001716'],"['nm0143596', 'nm0258390', 'nm1274594']"
170,1434991,tt0048728,To Catch a Thief,To Catch a Thief,To Catch a Thief,movie,1955,1955,0,106,"['Drama', 'Mystery', 'Romance']",7.4,84728,['nm0000033'],"['nm0371088', 'nm0230196', 'nm0178785']"
171,1426150,tt0159097,The Virgin Suicides,The Virgin Suicides,The Virgin Suicides,movie,2000,1999,0,97,"['Drama', 'Romance']",7.2,181837,['nm0001068'],"['nm0262325', 'nm0001068']"
172,1425227,tt0815245,The Uninvited,The Uninvited,The Uninvited,movie,2009,2009,0,87,"['Drama', 'Fantasy', 'Horror']",6.3,88036,"['nm0345294', 'nm0345307']","['nm0742194', 'nm1215164', 'nm0076166', 'nm0453518']"
173,1416823,tt0963794,The Ruins,The Ruins,The Ruins,movie,2008,2008,0,90,"['Adventure', 'Horror', 'Thriller']",5.9,89144,['nm2127650'],['nm0809895']
174,1376090,tt0101272,The Addams Family,The Addams Family,The Addams Family,movie,1991,1991,0,99,"['Comedy', 'Fantasy']",7.0,194772,['nm0001756'],"['nm0011623', 'nm0003031', 'nm0933733']"
175,1359267,tt0253754,Star Trek: Nemesis,Star Trek: Nemesis,Star Trek: Nemesis,movie,2002,2002,0,116,"['Action', 'Adventure', 'Sci-Fi']",6.4,86572,['nm0000829'],"['nm0734472', 'nm0517589', 'nm0075834', 'nm0000653']"
176,1336408,tt0134084,Scream 3,Scream 3,Scream 3,movie,2000,2000,0,116,"['Horror', 'Mystery']",5.7,176376,['nm0000127'],"['nm0932078', 'nm0472567']"
177,1219131,tt1967545,Labor Day,Labor Day,Labor Day,movie,2013,2013,0,111,"['Crime', 'Drama', 'Romance']",6.9,54963,['nm0718646'],"['nm0718646', 'nm0562767']"
178,1174559,tt0119345,I Know What You Did Last Summer,I Know What You Did Last Summer,I Know What You Did Last Summer,movie,1997,1997,0,101,"['Horror', 'Mystery']",5.8,174172,['nm0318947'],"['nm0932078', 'nm0242028']"
179,195456,tt0120647,Deep Impact,Deep Impact,Deep Impact,movie,1998,1998,0,120,"['Action', 'Drama', 'Sci-Fi']",6.3,200467,['nm0001460'],"['nm0748022', 'nm0866062']"
180,1620743,tt11851548,Orphan: First Kill,Orphan: First Kill,Orphan: First Kill,movie,2022,2022,0,99,"['Crime', 'Drama', 'Horror']",5.9,52112,['nm0068587'],"['nm1548597', 'nm0424901', 'nm2858852']"
181,1465525,tt0161081,What Lies Beneath,What Lies Beneath,What Lies Beneath,movie,2000,2000,0,130,"['Drama', 'Horror', 'Mystery']",6.6,141918,['nm0000709'],"['nm0163988', 'nm0449576']"
182,1390284,tt0133751,The Faculty,The Faculty,The Faculty,movie,1998,1998,0,104,"['Horror', 'Mystery', 'Sci-Fi']",6.6,143700,['nm0001675'],"['nm0917066', 'nm0453987', 'nm0932078']"
183,174587,tt1352824,Chloe,Chloe,Chloe,movie,2010,2009,0,96,"['Drama', 'Mystery', 'Thriller']",6.2,81084,['nm0000382'],"['nm0933379', 'nm0284774']"
184,1430765,tt1621045,Think Like a Man,Think Like a Man,Think Like a Man,movie,2012,2012,0,122,"['Comedy', 'Romance']",6.5,52062,['nm1103162'],"['nm2226647', 'nm2226970', 'nm0367724']"
185,1408904,tt0102510,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,movie,1991,1991,0,85,"['Comedy', 'Crime']",6.9,134996,['nm0001878'],"['nm0000720', 'nm0001878', 'nm0958387', 'nm0698493']"
186,1140284,tt0120679,Frida,Frida,Frida,movie,2002,2002,0,123,"['Biography', 'Drama', 'Romance']",7.3,100239,['nm0853380'],"['nm0380419', 'nm0797397', 'nm1187860', 'nm0622695', 'nm0858482']"
187,116657,tt0106220,Addams Family Values,Addams Family Values,Addams Family Values,movie,1993,1993,0,94,"['Comedy', 'Fantasy']",6.8,119195,['nm0001756'],"['nm0011623', 'nm0397411']"
188,1391449,tt0106918,The Firm,The Firm,The Firm,movie,1993,1993,0,154,"['Drama', 'Mystery', 'Thriller']",6.9,157201,['nm0001628'],"['nm0001300', 'nm0704792', 'nm0001801', 'nm0713128']"
189,1359261,tt0117731,Star Trek: First Contact,Star Trek: First Contact,Star Trek: First Contact,movie,1996,1996,0,111,"['Action', 'Adventure', 'Drama']",7.6,135958,['nm0000408'],"['nm0734472', 'nm0075834', 'nm0103804', 'nm0601822']"
190,1269071,tt0110622,Naked Gun 33⅓: The Final Insult,Naked Gun 33 1/3: The Final Insult,Naked Gun 33 1/3: The Final Insult,movie,1994,1994,0,83,"['Comedy', 'Crime']",6.5,122776,['nm0781842'],"['nm0698493', 'nm0001878', 'nm0516598', 'nm0000720', 'nm0958387']"
191,1408905,tt0095705,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,movie,1988,1988,0,85,"['Comedy', 'Crime']",7.6,211295,['nm0001878'],"['nm0958387', 'nm0000720', 'nm0001878', 'nm0698493']"
192,1398177,tt0099810,The Hunt for Red October,The Hunt for Red October,The Hunt for Red October,movie,1990,1990,0,135,"['Action', 'Adventure', 'Thriller']",7.5,225617,['nm0001532'],"['nm0002007', 'nm0272511', 'nm0829329', 'nm0787072']"
193,1391930,tt0091064,The Fly,The Fly,The Fly,movie,1986,1986,0,96,"['Drama', 'Horror', 'Sci-Fi']",7.6,217544,['nm0000343'],"['nm0486228', 'nm0688279', 'nm0000343']"
194,1389832,tt0083907,The Evil Dead,The Evil Dead,The Evil Dead,movie,1981,1981,0,85,['Horror'],7.4,245378,['nm0000600'],['nm0000600']
195,1385180,tt0115963,The Craft,The Craft,The Craft,movie,1996,1996,0,101,"['Drama', 'Fantasy', 'Horror']",6.5,116185,['nm0281598'],"['nm0276823', 'nm0281598']"
196,1359252,tt0092007,Star Trek IV: The Voyage Home,Star Trek IV: The Voyage Home,Star Trek IV: The Voyage Home,movie,1986,1986,0,119,"['Adventure', 'Comedy', 'Sci-Fi']",7.3,94949,['nm0000559'],"['nm0734472', 'nm0000559', 'nm0071790', 'nm0576228', 'nm0471298', 'nm0583292']"
197,1351502,tt0122718,Small Soldiers,Small Soldiers,Small Soldiers,movie,1998,1998,0,110,"['Action', 'Adventure', 'Comedy']",6.3,109687,['nm0001102'],"['nm0779170', 'nm0726472', 'nm0254645', 'nm0744429']"
198,1326347,tt0063522,Rosemary's Baby,Rosemary's Baby,Rosemary's Baby,movie,1968,1968,0,137,"['Drama', 'Horror']",8.0,251296,['nm0000591'],"['nm0505615', 'nm0000591']"
199,1297138,tt0105112,Patriot Games,Patriot Games,Patriot Games,movie,1992,1992,0,117,"['Action', 'Thriller']",6.8,126088,['nm0637518'],"['nm0002007', 'nm0407717', 'nm0829329']"
200,1416929,tt0093894,The Running Man,The Running Man,The Running Man,movie,1987,1987,0,101,"['Action', 'Sci-Fi', 'Thriller']",6.6,177976,['nm0001274'],"['nm0000175', 'nm0211823']"
201,1315743,tt0089880,Rambo: First Blood Part II,Rambo: First Blood Part II,Rambo: First Blood Part II,movie,1985,1985,0,96,"['Action', 'Adventure', 'Thriller']",6.5,191797,['nm0181902'],"['nm0606251', 'nm0418883', 'nm0000230', 'nm0000116']"
202,1143429,tt0177789,Galaxy Quest,Galaxy Quest,Galaxy Quest,movie,1999,1999,0,102,"['Adventure', 'Comedy', 'Sci-Fi']",7.4,187658,['nm0661751'],"['nm0397232', 'nm0330565']"
203,1140323,tt0080761,Friday the 13th,Friday the 13th,Friday the 13th,movie,1980,1980,0,95,"['Horror', 'Mystery', 'Thriller']",6.4,169344,['nm0192446'],"['nm0566699', 'nm0413826']"
204,1109420,tt0150377,Double Jeopardy,Double Jeopardy,Double Jeopardy,movie,1999,1999,0,105,"['Crime', 'Drama', 'Mystery']",6.5,101393,['nm0000915'],"['nm0918711', 'nm0177018']"
205,1404870,tt1316536,The Loved Ones,The Loved Ones,The Loved Ones,movie,2010,2009,0,84,"['Crime', 'Horror']",6.6,46379,['nm2015237'],['nm2015237']
206,1367617,tt0117802,Swingers,Swingers,Swingers,movie,1996,1996,0,96,"['Comedy', 'Drama']",7.2,91113,['nm0510731'],['nm0269463']
207,1315739,tt0095956,Rambo III,Rambo III,Rambo III,movie,1988,1988,0,102,"['Action', 'Adventure', 'Thriller']",5.8,146611,['nm0003423'],"['nm0606251', 'nm0000230', 'nm0504802']"
208,1246117,tt0074860,Marathon Man,Marathon Man,Marathon Man,movie,1976,1976,0,125,"['Crime', 'Drama', 'Thriller']",7.4,73779,['nm0772259'],['nm0001279']
209,1219174,tt0091369,Labyrinth,Labyrinth,Labyrinth,movie,1986,1986,0,101,"['Adventure', 'Family', 'Fantasy']",7.3,159570,['nm0001345'],"['nm0497140', 'nm0001345', 'nm0001402']"
210,1205862,tt0119468,Kiss the Girls,Kiss the Girls,Kiss the Girls,movie,1997,1997,0,115,"['Crime', 'Drama', 'Mystery']",6.6,97406,['nm0001219'],"['nm0666248', 'nm0458318']"
211,1196737,tt0267626,K-19: The Widowmaker,K-19: The Widowmaker,K-19: The Widowmaker,movie,2002,2002,0,138,"['Drama', 'History', 'Thriller']",6.7,70517,['nm0000941'],"['nm0637491', 'nm0477370']"
212,1396447,tt0171363,The Haunting,The Haunting,The Haunting,movie,1999,1999,0,113,"['Fantasy', 'Horror', 'Mystery']",5.0,83190,['nm0000957'],"['nm0783100', 'nm0414047']"
213,1359265,tt0120844,Star Trek: Insurrection,Star Trek: Insurrection,Star Trek: Insurrection,movie,1998,1998,0,103,"['Action', 'Adventure', 'Sci-Fi']",6.4,81916,['nm0000408'],"['nm0734472', 'nm0075834', 'nm0683522']"
214,1359262,tt0111280,Star Trek: Generations,Star Trek: Generations,Star Trek: Generations,movie,1994,1994,0,118,"['Action', 'Adventure', 'Mystery']",6.6,89875,['nm0141222'],"['nm0734472', 'nm0075834', 'nm0601822', 'nm0103804']"
215,1359254,tt0102975,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country,Star Trek VI: The Undiscovered Country,movie,1991,1991,0,110,"['Action', 'Adventure', 'Sci-Fi']",7.2,83783,['nm0583292'],"['nm0734472', 'nm0000559', 'nm0465199', 'nm0742797', 'nm0583292', 'nm0282364']"
216,1299857,tt0098084,Pet Sematary,Pet Sematary,Pet Sematary,movie,1989,1989,0,103,"['Fantasy', 'Horror', 'Thriller']",6.5,120903,['nm0005116'],['nm0000175']
217,1188974,tt0099871,Jacob's Ladder,Jacob's Ladder,Jacob's Ladder,movie,1990,1990,0,113,"['Drama', 'Horror', 'Mystery']",7.4,125092,['nm0001490'],['nm0748022']
218,129728,tt0077975,Animal House,National Lampoon's Animal House,National Lampoon's Animal House,movie,1978,1978,0,109,['Comedy'],7.4,134125,['nm0000484'],"['nm0000601', 'nm0448469', 'nm0588082']"
219,1588061,tt10323676,The Contractor,The Contractor,The Contractor,movie,2022,2022,0,103,"['Action', 'Drama', 'Thriller']",5.8,33559,['nm0757975'],['nm0204731']
220,1529815,tt8404256,Snake Eyes: G.I. Joe Origins,Snake Eyes,Snake Eyes: G.I. Joe Origins,movie,2021,2021,0,121,"['Action', 'Adventure', 'Crime']",5.4,47207,['nm0777881'],"['nm0818746', 'nm1100123', 'nm3143608']"
221,1452040,tt0146336,Urban Legend,Urban Legend,Urban Legend,movie,1998,1998,0,99,"['Horror', 'Mystery', 'Thriller']",5.6,76293,['nm0087595'],['nm0395531']
222,1393586,tt0219699,The Gift,The Gift,The Gift,movie,2000,2000,0,111,"['Drama', 'Fantasy', 'Horror']",6.7,79058,['nm0000600'],"['nm0000671', 'nm0258370']"
223,1376091,tt1620981,The Addams Family,The Addams Family,The Addams Family,movie,2019,2019,0,86,"['Animation', 'Comedy', 'Family']",5.8,47813,"['nm0862911', 'nm0970447']","['nm1073238', 'nm1106214', 'nm0970447', 'nm0011623']"
224,1797746,tt31556612,We Will Dance Again,We Will Dance Again,We Will Dance Again,movie,2024,2024,0,90,['Documentary'],7.6,11175,['nm2103438'],['nm2103438']
225,1470793,tt0090329,Witness,Witness,Witness,movie,1985,1985,0,112,"['Crime', 'Drama', 'Romance']",7.4,110781,['nm0001837'],"['nm0446015', 'nm0908807', 'nm0908620']"
226,1449149,tt0105698,Universal Soldier,Universal Soldier,Universal Soldier,movie,1992,1992,0,102,"['Action', 'Sci-Fi']",6.1,100064,['nm0000386'],"['nm0745330', 'nm0500609', 'nm0002041']"
227,1426786,tt0080120,The Warriors,The Warriors,The Warriors,movie,1979,1979,0,93,"['Action', 'Crime', 'Thriller']",7.5,116758,['nm0001353'],"['nm0951050', 'nm0787072', 'nm0001353']"
228,1170111,tt0787475,Hot Rod,Hot Rod,Hot Rod,movie,2007,2007,0,88,"['Comedy', 'Sport']",6.7,97499,['nm1676223'],['nm0103702']
229,1130669,tt0093010,Fatal Attraction,Fatal Attraction,Fatal Attraction,movie,1987,1987,0,119,"['Drama', 'Thriller']",6.9,107890,['nm0001490'],['nm0213139']
230,1359249,tt0084726,Star Trek II: The Wrath of Khan,Star Trek II: The Wrath of Khan,Star Trek II: The Wrath of Khan,movie,1982,1982,0,113,"['Action', 'Adventure', 'Sci-Fi']",7.7,133672,['nm0583292'],"['nm0734472', 'nm0816348', 'nm0071790', 'nm0583292', 'nm0670268']"
231,1213084,tt0093378,La Bamba,La Bamba,La Bamba,movie,1987,1987,0,108,"['Biography', 'Drama', 'Music']",7.0,38506,['nm0883609'],['nm0883609']
232,1140327,tt0082418,Friday the 13th Part 2,Friday the 13th Part 2,Friday the 13th Part 2,movie,1981,1981,0,87,"['Horror', 'Mystery', 'Thriller']",6.1,84110,['nm0591171'],"['nm0413826', 'nm0566699', 'nm0192446']"
233,1108839,tt7547410,Dora and the Lost City of Gold,Dora and the Lost City of Gold,Dora and the Lost City of Gold,movie,2019,2019,0,102,"['Action', 'Adventure', 'Comedy']",6.1,38229,['nm0090386'],"['nm0831557', 'nm2816668', 'nm1117226', 'nm0317513', 'nm0909904', 'nm1332821']"
234,1359271,tt0079945,Star Trek: The Motion Picture,Star Trek: The Motion Picture,Star Trek: The Motion Picture,movie,1979,1979,0,143,"['Adventure', 'Mystery', 'Sci-Fi']",6.4,100503,['nm0936404'],"['nm0734472', 'nm0515245', 'nm0287669']"
235,1264067,tt0071877,Murder on the Orient Express,Murder on the Orient Express,Murder on the Orient Express,movie,1974,1974,0,128,"['Crime', 'Drama', 'Mystery']",7.2,72798,['nm0001486'],"['nm0002005', 'nm0214989', 'nm0787289']"
236,1140335,tt0087298,Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter,movie,1984,1984,0,91,"['Horror', 'Thriller']",6.0,64052,['nm0957263'],"['nm0566699', 'nm0413826', 'nm0457725', 'nm0914536', 'nm0169231', 'nm0757239', 'nm0192446']"
237,129109,tt0092563,Angel Heart,Angel Heart,Angel Heart,movie,1987,1987,0,113,"['Horror', 'Mystery', 'Thriller']",7.2,101125,['nm0000570'],"['nm0387132', 'nm0000570']"
238,1653409,tt16491324,Honor Society,Honor Society,Honor Society,movie,2022,2022,0,98,"['Comedy', 'Romance']",6.5,11241,['nm6250496'],['nm0329047']
239,1600103,tt11762114,Mean Girls,Mean Girls,Mean Girls,movie,2024,2024,0,112,"['Comedy', 'Musical']",5.5,38802,"['nm7120954', 'nm3103850']","['nm0275486', 'nm1577281']"
240,1420687,tt2279373,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,The SpongeBob Movie: Sponge Out of Water,movie,2015,2015,0,92,"['Adventure', 'Animation', 'Comedy']",6.0,65569,"['nm1196684', 'nm0593610']","['nm0008743', 'nm0074184', 'nm0384864', 'nm1196684', 'nm0238757', 'nm0384722', 'nm0421223', 'nm0909088']"
241,1705556,tt2396431,Dear Santa,Dear Santa,Dear Santa,movie,2024,2024,0,107,"['Comedy', 'Fantasy']",5.4,19207,['nm0125803'],"['nm0088546', 'nm0268380', 'nm1763428']"
242,1336334,tt1727776,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,Scouts Guide to the Zombie Apocalypse,movie,2015,2015,0,93,"['Action', 'Comedy', 'Horror']",6.3,58966,['nm0484907'],"['nm0933144', 'nm0595088', 'nm0484907', 'nm0931185']"
243,1309118,tt2436386,Project Almanac,Project Almanac,Project Almanac,movie,2015,2015,0,106,"['Drama', 'Mystery', 'Sci-Fi']",6.4,86759,['nm2410311'],"['nm3091255', 'nm2065670']"
244,1795942,tt31511689,Vicious,Vicious,Vicious,movie,2025,2025,0,,['Horror'],6.1,31,['nm1052162'],['nm1052162']
245,3245328,tt9603060,Star Trek: Section 31,Star Trek: Section 31,Star Trek: Section 31,movie,2025,2025,0,95,"['Action', 'Adventure', 'Drama']",3.8,16881,['nm1069989'],"['nm1153843', 'nm5655249', 'nm7703735', 'nm0734472']"
246,1135289,tt0085549,Flashdance,Flashdance,Flashdance,movie,1983,1983,0,95,"['Drama', 'Music', 'Romance']",6.2,62598,['nm0001490'],"['nm0373320', 'nm0000390']"
247,1111496,tt0157503,Drop Dead Gorgeous,Drop Dead Gorgeous,Drop Dead Gorgeous,movie,1999,1999,0,97,"['Comedy', 'Romance', 'Thriller']",6.7,44105,['nm0417794'],['nm0931185']
248,1635032,tt14145426,Beavis and Butt-Head Do the Universe,Beavis and Butt-Head Do the Universe,Beavis and Butt-Head Do the Universe,movie,2022,2022,0,87,"['Animation', 'Comedy', 'Sci-Fi']",7.0,14313,"['nm1401737', 'nm1070945', 'nm0723470']","['nm0431918', 'nm0608034', 'nm0561630', 'nm0561631', 'nm7230327']"
249,1338753,tt0120094,Selena,Selena,Selena,movie,1997,1997,0,127,"['Biography', 'Drama', 'Music']",6.9,33302,['nm0622695'],['nm0622695']
