id,title,year,imdb_id,tmdb_id,tmdb_type,type
1273125,New Jack City,1991,tt0102526,10952,movie,movie
1649137,Significant Other,2022,tt15353964,901385,movie,movie
1579858,Spontaneous,2020,tt5774062,604578,movie,movie
1420686,The SpongeBob Movie: Sponge on the Run,2020,tt4823776,400160,movie,movie
1398195,The Hunted,2003,tt0269347,10632,movie,movie
194822,Death at a Funeral,2010,tt1321509,34803,movie,movie
179933,Comet,2014,tt2965412,276908,movie,movie
170994,Changing Lanes,2002,tt0264472,1537,movie,movie
145625,Beavis and Butt-Head Do America,1996,tt0115641,3179,movie,movie
1691079,Jeanne du Barry,2023,tt17277414,921452,movie,movie
1421062,The Stepford Wives,2004,tt0327162,9890,movie,movie
1413903,The Prophecy,1995,tt0114194,11980,movie,movie
1411410,The Parallax View,1974,tt0071970,17365,movie,movie
1408080,The Monster Squad,1987,tt0093560,13509,movie,movie
1359251,Star Trek III: The Search for Spock,1984,tt0088170,157,movie,movie
1127663,Extract,2009,tt1225822,12569,movie,movie
168028,Carriers,2009,tt0806203,25769,movie,movie
130351,Annie,2014,tt1823664,196867,movie,movie
1556700,The Night Clerk,2020,tt7979142,526007,movie,movie
1501028,Joe Bell,2020,tt4651466,552269,movie,movie
1419900,The Smurfs 2,2013,tt2017020,77931,movie,movie
1170569,House at the End of the Street,2012,tt1582507,82505,movie,movie
1407268,The Mexican,2001,tt0236493,6073,movie,movie
1395666,The Grifters,1990,tt0099703,18129,movie,movie
1136336,Flypaper,2011,tt1541160,62046,movie,movie
1612438,Paranormal Activity: Next of Kin,2021,tt10515988,609972,movie,movie
1393271,The General's Daughter,1999,tt0144214,2275,movie,movie
1219982,Lake Placid,1999,tt0139414,9825,movie,movie
1565142,Clifford the Big Red Dog,2021,tt2397461,585245,movie,movie
1124570,Escape from L.A.,1996,tt0116225,10061,movie,movie
1633242,Apartment 7A,2024,tt14371860,807339,movie,movie
1413509,The Prince & Me,2004,tt0337697,11137,movie,movie
1194978,Judgment Night,1993,tt0107286,6,movie,movie
186254,Cursed,2005,tt0257516,10012,movie,movie
1295168,Paranormal Activity: The Ghost Dimension,2015,tt2473510,146301,movie,movie
1140329,Friday the 13th Part III,1982,tt0083972,9728,movie,movie
1372717,Teen Wolf,1985,tt0090142,11824,movie,movie
1359253,Star Trek V: The Final Frontier,1989,tt0098382,172,movie,movie
1230157,Like Water for Chocolate,1992,tt0103994,18183,movie,movie
1190304,Friday the 13th Part VI: Jason Lives,1986,tt0091080,10225,movie,movie
1157218,Halloween III: Season of the Witch,1982,tt0085636,10676,movie,movie
1110131,Dracula 2000,2000,tt0219653,10577,movie,movie
1259743,Monster Trucks,2016,tt3095734,262841,movie,movie
1258921,Mommie Dearest,1981,tt0082766,15660,movie,movie
1140332,Friday the 13th: A New Beginning,1985,tt0089173,9731,movie,movie
